,Unnamed: 0,Overs,Mdns,Runs,Wkts,Econ,Opposition,Ground,Start Date,Match_ID,Bowler,Player_ID
1794,1795,3.0,1,16,0,5.33,v South Africa,Johannesburg,22 Jan 2012,ODI # 3229,Angelo Mathews,49764
1795,1796,9.4,1,31,2,3.20,v India,Perth,8 Feb 2012,ODI # 3233,Angelo Mathews,49764
1796,1797,9.0,0,37,2,4.11,v Australia,Perth,10 Feb 2012,ODI # 3235,Angelo Mathews,49764
1797,1798,5.0,0,35,0,7.00,v India,Adelaide,14 Feb 2012,ODI # 3239,Angelo Mathews,49764
1798,1799,4.0,0,26,1,6.50,v Australia,Sydney,17 Feb 2012,ODI # 3241,Angelo Mathews,49764
1799,1800,4.0,0,12,0,3.00,v India,Brisbane,21 Feb 2012,ODI # 3246,Angelo Mathews,49764
1800,1801,7.0,0,43,2,6.14,v Australia,Hobart,24 Feb 2012,ODI # 3248,Angelo Mathews,49764
1801,1802,7.0,0,44,0,6.28,v India,Hobart,28 Feb 2012,ODI # 3251,Angelo Mathews,49764
1802,1803,4.0,0,8,0,2.00,v Australia,Melbourne,2 Mar 2012,ODI # 3253,Angelo Mathews,49764
1803,1804,6.0,1,18,0,3.00,v Pakistan,Pallekele,7 Jun 2012,ODI # 3272,Angelo Mathews,49764
1804,1805,10.0,0,48,0,4.80,v Pakistan,Pallekele,9 Jun 2012,ODI # 3273,Angelo Mathews,49764
1805,1806,0.2,0,0,0,0.00,v Pakistan,Colombo (RPS),13 Jun 2012,ODI # 3274,Angelo Mathews,49764
1806,1807,9.0,0,33,1,3.66,v Pakistan,Colombo (RPS),16 Jun 2012,ODI # 3275,Angelo Mathews,49764
1807,1808,10.0,0,41,0,4.10,v Pakistan,Colombo (RPS),18 Jun 2012,ODI # 3277,Angelo Mathews,49764
1808,1809,10.0,0,58,1,5.80,v India,Hambantota,21 Jul 2012,ODI # 3291,Angelo Mathews,49764
1809,1810,7.0,2,14,3,2.00,v India,Hambantota,24 Jul 2012,ODI # 3292,Angelo Mathews,49764
1810,1811,8.4,0,49,0,5.65,v India,Colombo (RPS),28 Jul 2012,ODI # 3293,Angelo Mathews,49764
1811,1812,6.0,1,18,1,3.00,v India,Colombo (RPS),31 Jul 2012,ODI # 3294,Angelo Mathews,49764
1812,1813,5.0,0,29,0,5.80,v India,Pallekele,4 Aug 2012,ODI # 3295,Angelo Mathews,49764
1813,1814,7.0,0,38,1,5.42,v New Zealand,Pallekele,4 Nov 2012,ODI # 3305,Angelo Mathews,49764
1814,1815,5.0,0,15,1,3.00,v New Zealand,Pallekele,6 Nov 2012,ODI # 3306,Angelo Mathews,49764
1815,1816,6.0,0,19,0,3.16,v New Zealand,Hambantota,10 Nov 2012,ODI # 3307,Angelo Mathews,49764
1817,1818,8.0,0,46,1,5.75,v Australia,Melbourne,11 Jan 2013,ODI # 3317,Angelo Mathews,49764
1818,1819,10.0,1,24,2,2.40,v Australia,Adelaide,13 Jan 2013,ODI # 3319,Angelo Mathews,49764
1819,1820,4.0,0,10,1,2.50,v Australia,Brisbane,18 Jan 2013,ODI # 3321,Angelo Mathews,49764
1820,1821,10.0,1,50,0,5.00,v Australia,Sydney,20 Jan 2013,ODI # 3324,Angelo Mathews,49764
1821,1822,7.0,0,44,0,6.28,v Australia,Hobart,23 Jan 2013,ODI # 3326,Angelo Mathews,49764
1822,1823,9.0,1,36,2,4.00,v Bangladesh,Hambantota,23 Mar 2013,ODI # 3349,Angelo Mathews,49764
1824,1825,5.0,0,39,2,7.80,v Bangladesh,Pallekele,28 Mar 2013,ODI # 3352,Angelo Mathews,49764
1826,1827,6.0,0,28,0,4.66,v England,The Oval,13 Jun 2013,ODI # 3370,Angelo Mathews,49764
1827,1828,3.0,0,21,1,7.00,v Australia,The Oval,17 Jun 2013,ODI # 3374,Angelo Mathews,49764
1828,1829,4.0,0,10,1,2.50,v India,Cardiff,20 Jun 2013,ODI # 3376,Angelo Mathews,49764
1829,1830,5.0,0,28,0,5.60,v West Indies,Kingston,28 Jun 2013,ODI # 3378,Angelo Mathews,49764
1830,1831,8.0,2,23,1,2.87,v India,Kingston,2 Jul 2013,ODI # 3382,Angelo Mathews,49764
1831,1832,8.0,1,29,4,3.62,v West Indies,Port of Spain,7 Jul 2013,ODI # 3385,Angelo Mathews,49764
1832,1833,5.0,1,5,1,1.00,v India,Port of Spain,9 Jul 2013,ODI # 3387,Angelo Mathews,49764
1833,1834,10.0,1,38,1,3.80,v India,Port of Spain,11 Jul 2013,ODI # 3388,Angelo Mathews,49764
1834,1835,5.0,1,17,0,3.40,v South Africa,Pallekele,26 Jul 2013,ODI # 3398,Angelo Mathews,49764
1835,1836,7.0,1,31,0,4.42,v South Africa,Pallekele,28 Jul 2013,ODI # 3400,Angelo Mathews,49764
1836,1837,4.0,0,32,0,8.00,v South Africa,Colombo (RPS),31 Jul 2013,ODI # 3401,Angelo Mathews,49764
1838,1839,5.0,0,35,0,7.00,v New Zealand,Hambantota,12 Nov 2013,ODI # 3434,Angelo Mathews,49764
1839,1840,1.0,0,4,0,4.00,v New Zealand,Dambulla,16 Nov 2013,ODI # 3435,Angelo Mathews,49764
1840,1841,5.0,0,29,0,5.80,v Pakistan,Sharjah,18 Dec 2013,ODI # 3445,Angelo Mathews,49764
1841,1842,3.4,0,17,0,4.63,v Pakistan,Dubai (DSC),20 Dec 2013,ODI # 3446,Angelo Mathews,49764
1842,1843,4.0,0,29,0,7.25,v Pakistan,Sharjah,22 Dec 2013,ODI # 3447,Angelo Mathews,49764
1843,1844,6.0,0,15,1,2.50,v Pakistan,Abu Dhabi,25 Dec 2013,ODI # 3448,Angelo Mathews,49764
1844,1845,10.0,1,26,1,2.60,v Pakistan,Abu Dhabi,27 Dec 2013,ODI # 3450,Angelo Mathews,49764
1845,1846,7.2,1,21,3,2.86,v Bangladesh,Dhaka,17 Feb 2014,ODI # 3469,Angelo Mathews,49764
1846,1847,8.0,1,44,0,5.50,v Bangladesh,Dhaka,20 Feb 2014,ODI # 3470,Angelo Mathews,49764
1847,1848,3.0,0,21,0,7.00,v Bangladesh,Dhaka,22 Feb 2014,ODI # 3471,Angelo Mathews,49764
1848,1849,5.0,1,25,1,5.00,v Pakistan,Fatullah,25 Feb 2014,ODI # 3473,Angelo Mathews,49764
1849,1850,3.2,1,9,0,2.70,v India,Fatullah,28 Feb 2014,ODI # 3476,Angelo Mathews,49764
1852,1853,7.0,1,23,0,3.28,v Pakistan,Dhaka,8 Mar 2014,ODI # 3486,Angelo Mathews,49764
1853,1854,2.0,0,6,0,3.00,v Ireland,Dublin,6 May 2014,ODI # 3490,Angelo Mathews,49764
1854,1855,6.0,0,25,1,4.16,v England,The Oval,22 May 2014,ODI # 3492,Angelo Mathews,49764
1855,1856,2.0,0,9,1,4.50,v England,Chester-le-Street,25 May 2014,ODI # 3493,Angelo Mathews,49764
1857,1858,7.0,1,30,1,4.28,v England,Lord's,31 May 2014,ODI # 3495,Angelo Mathews,49764
1858,1859,6.0,0,23,1,3.83,v England,Birmingham,3 Jun 2014,ODI # 3496,Angelo Mathews,49764
1859,1860,6.0,1,30,1,5.00,v South Africa,Colombo (RPS),6 Jul 2014,ODI # 3500,Angelo Mathews,49764
1860,1861,3.0,1,11,0,3.66,v South Africa,Pallekele,9 Jul 2014,ODI # 3501,Angelo Mathews,49764
1861,1862,6.0,0,43,0,7.16,v South Africa,Hambantota,12 Jul 2014,ODI # 3502,Angelo Mathews,49764
1862,1863,9.0,0,48,2,5.33,v Pakistan,Hambantota,23 Aug 2014,ODI # 3512,Angelo Mathews,49764
1863,1864,2.0,0,15,0,7.50,v Pakistan,Hambantota,26 Aug 2014,ODI # 3515,Angelo Mathews,49764
1864,1865,5.0,0,11,0,2.20,v Pakistan,Dambulla,30 Aug 2014,ODI # 3519,Angelo Mathews,49764
1865,1866,4.0,0,33,0,8.25,v India,Cuttack,2 Nov 2014,ODI # 3539,Angelo Mathews,49764
1866,1867,4.0,0,18,0,4.50,v India,Ahmedabad,6 Nov 2014,ODI # 3540,Angelo Mathews,49764
1867,1868,3.0,0,17,0,5.66,v India,Hyderabad (Deccan),9 Nov 2014,ODI # 3543,Angelo Mathews,49764
1868,1869,8.0,1,44,2,5.50,v India,Kolkata,13 Nov 2014,ODI # 3544,Angelo Mathews,49764
1869,1870,7.0,1,33,2,4.71,v India,Ranchi,16 Nov 2014,ODI # 3547,Angelo Mathews,49764
1870,1871,3.0,1,17,0,5.66,v England,Colombo (RPS),26 Nov 2014,ODI # 3554,Angelo Mathews,49764
1871,1872,6.0,0,23,1,3.83,v England,Colombo (RPS),29 Nov 2014,ODI # 3557,Angelo Mathews,49764
1872,1873,7.0,0,34,2,4.85,v England,Hambantota,3 Dec 2014,ODI # 3561,Angelo Mathews,49764
1873,1874,6.0,0,21,0,3.50,v England,Colombo (RPS),7 Dec 2014,ODI # 3563,Angelo Mathews,49764
1874,1875,4.0,0,14,0,3.50,v England,Pallekele,10 Dec 2014,ODI # 3565,Angelo Mathews,49764
1876,1877,2.0,0,3,0,1.50,v England,Colombo (RPS),16 Dec 2014,ODI # 3569,Angelo Mathews,49764
1877,1878,2.0,0,17,0,8.50,v New Zealand,Christchurch,11 Jan 2015,ODI # 3574,Angelo Mathews,49764
1878,1879,1.0,0,2,0,2.00,v New Zealand,Hamilton,15 Jan 2015,ODI # 3577,Angelo Mathews,49764
1879,1880,6.5,2,21,3,3.07,v New Zealand,Auckland,17 Jan 2015,ODI # 3580,Angelo Mathews,49764
1880,1881,4.0,1,16,1,4.00,v New Zealand,Nelson,20 Jan 2015,ODI # 3585,Angelo Mathews,49764
1881,1882,6.0,0,28,0,4.66,v New Zealand,Christchurch,14 Feb 2015,ODI # 3599,Angelo Mathews,49764
1882,1883,7.0,0,41,3,5.85,v Afghanistan,Dunedin,22 Feb 2015,ODI # 3609,Angelo Mathews,49764
1883,1884,5.4,0,36,1,6.35,v Bangladesh,Melbourne,26 Feb 2015,ODI # 3615,Angelo Mathews,49764
1884,1885,10.0,1,43,1,4.30,v England,Wellington,1 Mar 2015,ODI # 3619,Angelo Mathews,49764
1885,1886,7.0,0,59,1,8.42,v Australia,Sydney,8 Mar 2015,ODI # 3629,Angelo Mathews,49764
1888,1889,5.0,0,22,1,4.40,v Pakistan,Dambulla,11 Jul 2015,ODI # 3664,Angelo Mathews,49764
1889,1890,10.0,2,36,1,3.60,v Pakistan,Pallekele,15 Jul 2015,ODI # 3669,Angelo Mathews,49764
1890,1891,8.0,0,52,0,6.50,v Pakistan,Colombo (RPS),19 Jul 2015,ODI # 3670,Angelo Mathews,49764
1891,1892,2.4,0,9,0,3.37,v Pakistan,Colombo (RPS),22 Jul 2015,ODI # 3671,Angelo Mathews,49764
1892,1893,3.0,0,9,1,3.00,v Pakistan,Hambantota,26 Jul 2015,ODI # 3672,Angelo Mathews,49764
1893,1894,3.0,0,35,1,11.66,v West Indies,Colombo (RPS),1 Nov 2015,ODI # 3701,Angelo Mathews,49764
1895,1896,2.0,0,11,1,5.50,v West Indies,Pallekele,7 Nov 2015,ODI # 3704,Angelo Mathews,49764
1896,1897,1.0,0,17,0,17.00,v New Zealand,Christchurch,26 Dec 2015,ODI # 3714,Angelo Mathews,49764
1898,1899,2.0,0,17,0,8.50,v New Zealand,Nelson,31 Dec 2015,ODI # 3717,Angelo Mathews,49764
1901,1902,9.0,0,37,2,4.11,v Ireland,Dublin (Malahide),16 Jun 2016,ODI # 3748,Angelo Mathews,49764
1902,1903,4.0,1,34,1,8.50,v Ireland,Dublin (Malahide),18 Jun 2016,ODI # 3749,Angelo Mathews,49764
1903,1904,6.0,0,22,2,3.66,v England,Nottingham,21 Jun 2016,ODI # 3751,Angelo Mathews,49764
1905,1906,2.0,0,8,0,4.00,v England,Bristol,26 Jun 2016,ODI # 3755,Angelo Mathews,49764
1906,1907,3.0,0,17,0,5.66,v England,The Oval,29 Jun 2016,ODI # 3757,Angelo Mathews,49764
1908,1909,7.0,0,33,0,4.71,v Australia,Colombo (RPS),21 Aug 2016,ODI # 3768,Angelo Mathews,49764
1909,1910,6.0,0,17,2,2.83,v Australia,Colombo (RPS),24 Aug 2016,ODI # 3769,Angelo Mathews,49764
1910,1911,7.0,0,30,2,4.28,v Australia,Dambulla,28 Aug 2016,ODI # 3772,Angelo Mathews,49764
1919,1920,2.0,0,9,0,4.50,v India,Dambulla,20 Aug 2017,ODI # 3905,Angelo Mathews,49764
1920,1921,3.0,0,11,0,3.66,v India,Pallekele,24 Aug 2017,ODI # 3906,Angelo Mathews,49764
1921,1922,3.0,0,17,0,5.66,v India,Pallekele,27 Aug 2017,ODI # 3907,Angelo Mathews,49764
1922,1923,6.0,2,24,2,4.00,v India,Colombo (RPS),31 Aug 2017,ODI # 3908,Angelo Mathews,49764
1923,1924,3.0,0,14,0,4.66,v India,Colombo (RPS),3 Sep 2017,ODI # 3909,Angelo Mathews,49764
1924,1925,5.0,2,8,1,1.60,v India,Dharamsala,10 Dec 2017,ODI # 3939,Angelo Mathews,49764
1925,1926,4.0,1,9,0,2.25,v India,Mohali,13 Dec 2017,ODI # 3941,Angelo Mathews,49764
1926,1927,3.0,0,30,0,10.00,v India,Visakhapatnam,17 Dec 2017,ODI # 3942,Angelo Mathews,49764
1935,1936,1.0,0,7,0,7.00,v Ireland,Dublin (Malahide),16 Jun 2016,ODI # 3748,Dhananjaya de Silva ,465793
1937,1938,4.0,0,20,0,5.00,v Australia,Colombo (RPS),24 Aug 2016,ODI # 3769,Dhananjaya de Silva ,465793
1938,1939,4.0,0,21,1,5.25,v Australia,Dambulla,28 Aug 2016,ODI # 3772,Dhananjaya de Silva ,465793
1939,1940,4.0,0,21,0,5.25,v Australia,Dambulla,31 Aug 2016,ODI # 3774,Dhananjaya de Silva ,465793
1940,1941,7.0,0,35,2,5.00,v Australia,Pallekele,4 Sep 2016,ODI # 3776,Dhananjaya de Silva ,465793
1943,1944,1.0,0,4,0,4.00,v Zimbabwe,Bulawayo,21 Nov 2016,ODI # 3807,Dhananjaya de Silva ,465793
1946,1947,2.0,0,9,0,4.50,v South Africa,Port Elizabeth,28 Jan 2017,ODI # 3828,Dhananjaya de Silva ,465793
1947,1948,8.0,0,42,1,5.25,v South Africa,Durban,1 Feb 2017,ODI # 3830,Dhananjaya de Silva ,465793
1948,1949,1.0,0,8,0,8.00,v South Africa,Johannesburg,4 Feb 2017,ODI # 3831,Dhananjaya de Silva ,465793
1949,1950,3.0,0,18,0,6.00,v South Africa,Cape Town,7 Feb 2017,ODI # 3833,Dhananjaya de Silva ,465793
1950,1951,4.0,0,24,0,6.00,v South Africa,Centurion,10 Feb 2017,ODI # 3834,Dhananjaya de Silva ,465793
1951,1952,1.0,0,3,0,3.00,v Pakistan,Cardiff,12 Jun 2017,ODI # 3888,Dhananjaya de Silva ,465793
1952,1953,5.0,0,32,0,6.40,v South Africa,Pallekele,5 Aug 2018,ODI # 4029,Dhananjaya de Silva ,465793
1953,1954,4.0,0,26,1,6.50,v South Africa,Pallekele,8 Aug 2018,ODI # 4030,Dhananjaya de Silva ,465793
1954,1955,4.0,0,21,1,5.25,v South Africa,Colombo (RPS),12 Aug 2018,ODI # 4031,Dhananjaya de Silva ,465793
1955,1956,7.0,0,38,2,5.42,v Bangladesh,Dubai (DSC),15 Sep 2018,ODI # 4036,Dhananjaya de Silva ,465793
1956,1957,5.0,0,22,0,4.40,v Afghanistan,Abu Dhabi,17 Sep 2018,ODI # 4038,Dhananjaya de Silva ,465793
1958,1959,4.0,0,19,1,4.75,v England,Dambulla,13 Oct 2018,ODI # 4053,Dhananjaya de Silva ,465793
1959,1960,4.0,0,23,0,5.75,v England,Pallekele,17 Oct 2018,ODI # 4054,Dhananjaya de Silva ,465793
1960,1961,4.0,0,18,0,4.50,v England,Pallekele,20 Oct 2018,ODI # 4055,Dhananjaya de Silva ,465793
1961,1962,4.0,0,18,1,4.50,v England,Colombo (RPS),23 Oct 2018,ODI # 4058,Dhananjaya de Silva ,465793
1962,1963,5.0,0,35,0,7.00,v New Zealand,Nelson,8 Jan 2019,ODI # 4076,Dhananjaya de Silva ,465793
1963,1964,4.0,0,21,0,5.25,v South Africa,Johannesburg,3 Mar 2019,ODI # 4104,Dhananjaya de Silva ,465793
1964,1965,8.0,0,55,2,6.87,v South Africa,Centurion,6 Mar 2019,ODI # 4107,Dhananjaya de Silva ,465793
1965,1966,10.0,1,41,3,4.10,v South Africa,Port Elizabeth,13 Mar 2019,ODI # 4114,Dhananjaya de Silva ,465793
1966,1967,1.0,0,3,0,3.00,v South Africa,Cape Town,16 Mar 2019,ODI # 4115,Dhananjaya de Silva ,465793
1971,1972,1.4,0,11,0,6.60,v Pakistan,Dubai (DSC),20 Dec 2013,ODI # 3446,Dimuth Karunaratne ,227772
1984,1985,8.0,1,36,1,4.50,v Australia,Providence,7 Jun 2016,ODI # 3741,Tabraiz Shamsi,379145
1985,1986,9.0,0,41,2,4.55,v West Indies,Basseterre,15 Jun 2016,ODI # 3747,Tabraiz Shamsi,379145
1986,1987,10.0,1,36,3,3.60,v Australia,Port Elizabeth,9 Oct 2016,ODI # 3792,Tabraiz Shamsi,379145
1987,1988,10.0,0,60,0,6.00,v Sri Lanka,Cape Town,7 Feb 2017,ODI # 3833,Tabraiz Shamsi,379145
1988,1989,7.0,1,39,1,5.57,v New Zealand,Hamilton,19 Feb 2017,ODI # 3836,Tabraiz Shamsi,379145
1989,1990,3.0,1,18,0,6.00,v India,Centurion,4 Feb 2018,ODI # 3970,Tabraiz Shamsi,379145
1990,1991,10.0,0,48,0,4.80,v India,Port Elizabeth,13 Feb 2018,ODI # 3976,Tabraiz Shamsi,379145
1991,1992,8.3,0,33,4,3.88,v Sri Lanka,Dambulla,29 Jul 2018,ODI # 4025,Tabraiz Shamsi,379145
1992,1993,10.0,0,43,0,4.30,v Sri Lanka,Dambulla,1 Aug 2018,ODI # 4027,Tabraiz Shamsi,379145
1993,1994,10.0,0,62,2,6.20,v Sri Lanka,Pallekele,5 Aug 2018,ODI # 4029,Tabraiz Shamsi,379145
1994,1995,10.0,0,72,0,7.20,v Zimbabwe,Paarl,6 Oct 2018,ODI # 4051,Tabraiz Shamsi,379145
1995,1996,10.0,0,56,3,5.60,v Pakistan,Durban,22 Jan 2019,ODI # 4081,Tabraiz Shamsi,379145
1996,1997,9.0,0,75,1,8.33,v Pakistan,Centurion,25 Jan 2019,ODI # 4084,Tabraiz Shamsi,379145
1997,1998,4.0,0,29,1,7.25,v Sri Lanka,Durban,10 Mar 2019,ODI # 4112,Tabraiz Shamsi,379145
1998,1999,10.0,0,34,1,3.40,v Sri Lanka,Port Elizabeth,13 Mar 2019,ODI # 4114,Tabraiz Shamsi,379145
1999,2000,10.0,1,41,4,4.10,v West Indies,Delhi,24 Feb 2011,ODI # 3106,Imran Tahir,40618
2000,2001,6.5,0,19,3,2.78,v Netherlands,Mohali,3 Mar 2011,ODI # 3115,Imran Tahir,40618
2001,2002,8.4,1,38,4,4.38,v England,Chennai,6 Mar 2011,ODI # 3120,Imran Tahir,40618
2002,2003,5.0,0,20,1,4.00,v Bangladesh,Dhaka,19 Mar 2011,ODI # 3138,Imran Tahir,40618
2003,2004,9.0,0,32,2,3.55,v New Zealand,Dhaka,25 Mar 2011,ODI # 3144,Imran Tahir,40618
2004,2005,10.0,1,45,3,4.50,v Pakistan,Sharjah,30 Oct 2013,ODI # 3425,Imran Tahir,40618
2005,2006,10.0,1,28,1,2.80,v Pakistan,Dubai (DSC),1 Nov 2013,ODI # 3427,Imran Tahir,40618
2006,2007,10.0,1,53,4,5.30,v Pakistan,Abu Dhabi,6 Nov 2013,ODI # 3430,Imran Tahir,40618
2007,2008,8.0,0,51,1,6.37,v Pakistan,Abu Dhabi,8 Nov 2013,ODI # 3431,Imran Tahir,40618
2008,2009,7.0,1,30,0,4.28,v Pakistan,Cape Town,24 Nov 2013,ODI # 3438,Imran Tahir,40618
2009,2010,8.0,0,33,1,4.12,v Pakistan,Port Elizabeth,27 Nov 2013,ODI # 3440,Imran Tahir,40618
2010,2011,10.0,0,56,2,5.60,v Pakistan,Centurion,30 Nov 2013,ODI # 3441,Imran Tahir,40618
2012,2013,7.0,0,50,3,7.14,v Sri Lanka,Colombo (RPS),6 Jul 2014,ODI # 3500,Imran Tahir,40618
2013,2014,10.0,1,41,2,4.10,v Sri Lanka,Pallekele,9 Jul 2014,ODI # 3501,Imran Tahir,40618
2014,2015,10.0,0,29,1,2.90,v Sri Lanka,Hambantota,12 Jul 2014,ODI # 3502,Imran Tahir,40618
2015,2016,10.0,1,44,3,4.40,v Zimbabwe,Bulawayo,17 Aug 2014,ODI # 3507,Imran Tahir,40618
2016,2017,9.1,1,26,2,2.83,v Zimbabwe,Bulawayo,19 Aug 2014,ODI # 3508,Imran Tahir,40618
2017,2018,10.0,0,45,2,4.50,v Australia,Harare,27 Aug 2014,ODI # 3516,Imran Tahir,40618
2018,2019,8.0,0,32,1,4.00,v Zimbabwe,Harare,29 Aug 2014,ODI # 3518,Imran Tahir,40618
2019,2020,10.0,0,42,1,4.20,v Australia,Harare,2 Sep 2014,ODI # 3522,Imran Tahir,40618
2020,2021,10.0,0,40,1,4.00,v Australia,Harare,6 Sep 2014,ODI # 3526,Imran Tahir,40618
2021,2022,10.0,1,37,2,3.70,v New Zealand,Mount Maunganui,21 Oct 2014,ODI # 3536,Imran Tahir,40618
2022,2023,8.0,0,32,2,4.00,v New Zealand,Mount Maunganui,24 Oct 2014,ODI # 3537,Imran Tahir,40618
2023,2024,10.0,0,54,1,5.40,v Australia,Perth,14 Nov 2014,ODI # 3545,Imran Tahir,40618
2024,2025,9.0,0,37,0,4.11,v Australia,Perth,16 Nov 2014,ODI # 3546,Imran Tahir,40618
2025,2026,6.0,0,40,0,6.66,v Australia,Canberra,19 Nov 2014,ODI # 3548,Imran Tahir,40618
2026,2027,6.0,0,30,3,5.00,v West Indies,Durban,16 Jan 2015,ODI # 3579,Imran Tahir,40618
2027,2028,10.0,0,60,1,6.00,v West Indies,Johannesburg,18 Jan 2015,ODI # 3583,Imran Tahir,40618
2028,2029,7.4,0,28,4,3.65,v West Indies,East London,21 Jan 2015,ODI # 3587,Imran Tahir,40618
2029,2030,10.0,0,36,3,3.60,v Zimbabwe,Hamilton,15 Feb 2015,ODI # 3601,Imran Tahir,40618
2030,2031,10.0,0,48,1,4.80,v India,Melbourne,22 Feb 2015,ODI # 3610,Imran Tahir,40618
2031,2032,10.0,2,45,5,4.50,v West Indies,Sydney,27 Feb 2015,ODI # 3616,Imran Tahir,40618
2032,2033,10.0,1,50,0,5.00,v Ireland,Canberra,3 Mar 2015,ODI # 3621,Imran Tahir,40618
2033,2034,9.0,1,38,1,4.22,v Pakistan,Auckland,7 Mar 2015,ODI # 3626,Imran Tahir,40618
2034,2035,10.0,0,40,1,4.00,v U.A.E.,Wellington,12 Mar 2015,ODI # 3633,Imran Tahir,40618
2035,2036,8.2,0,26,4,3.12,v Sri Lanka,Sydney,18 Mar 2015,ODI # 3640,Imran Tahir,40618
2036,2037,9.0,1,40,0,4.44,v New Zealand,Auckland,24 Mar 2015,ODI # 3644,Imran Tahir,40618
2037,2038,8.0,1,38,1,4.75,v Bangladesh,Dhaka,10 Jul 2015,ODI # 3663,Imran Tahir,40618
2038,2039,8.4,1,40,0,4.61,v Bangladesh,Dhaka,12 Jul 2015,ODI # 3666,Imran Tahir,40618
2039,2040,6.1,1,37,1,6.00,v Bangladesh,Chattogram,15 Jul 2015,ODI # 3668,Imran Tahir,40618
2040,2041,10.0,0,40,2,4.00,v New Zealand,Centurion,19 Aug 2015,ODI # 3676,Imran Tahir,40618
2041,2042,10.0,1,42,1,4.20,v New Zealand,Potchefstroom,23 Aug 2015,ODI # 3677,Imran Tahir,40618
2042,2043,10.0,0,36,2,3.60,v New Zealand,Durban,26 Aug 2015,ODI # 3678,Imran Tahir,40618
2043,2044,10.0,0,57,2,5.70,v India,Kanpur,11 Oct 2015,ODI # 3689,Imran Tahir,40618
2044,2045,10.0,1,42,2,4.20,v India,Indore,14 Oct 2015,ODI # 3692,Imran Tahir,40618
2045,2046,10.0,0,51,1,5.10,v India,Rajkot,18 Oct 2015,ODI # 3695,Imran Tahir,40618
2046,2047,9.0,0,58,0,6.44,v India,Chennai,22 Oct 2015,ODI # 3698,Imran Tahir,40618
2047,2048,7.0,1,50,2,7.14,v India,Mumbai,25 Oct 2015,ODI # 3700,Imran Tahir,40618
2048,2049,10.0,0,71,2,7.10,v England,Bloemfontein,3 Feb 2016,ODI # 3732,Imran Tahir,40618
2049,2050,10.0,0,66,0,6.60,v England,Port Elizabeth,6 Feb 2016,ODI # 3734,Imran Tahir,40618
2050,2051,8.0,0,56,0,7.00,v England,Centurion,9 Feb 2016,ODI # 3736,Imran Tahir,40618
2051,2052,10.0,0,46,3,4.60,v England,Johannesburg,12 Feb 2016,ODI # 3737,Imran Tahir,40618
2052,2053,10.0,0,53,3,5.30,v England,Cape Town,14 Feb 2016,ODI # 3738,Imran Tahir,40618
2053,2054,10.0,0,41,2,4.10,v West Indies,Providence,3 Jun 2016,ODI # 3739,Imran Tahir,40618
2054,2055,8.0,0,39,2,4.87,v Australia,Providence,7 Jun 2016,ODI # 3741,Imran Tahir,40618
2055,2056,9.0,0,45,2,5.00,v Australia,Basseterre,11 Jun 2016,ODI # 3743,Imran Tahir,40618
2056,2057,9.0,0,45,7,5.00,v West Indies,Basseterre,15 Jun 2016,ODI # 3747,Imran Tahir,40618
2058,2059,10.0,0,40,0,4.00,v West Indies,Bridgetown,24 Jun 2016,ODI # 3754,Imran Tahir,40618
2059,2060,10.0,0,46,1,4.60,v Australia,Centurion,30 Sep 2016,ODI # 3785,Imran Tahir,40618
2060,2061,7.0,1,31,1,4.42,v Australia,Johannesburg,2 Oct 2016,ODI # 3787,Imran Tahir,40618
2061,2062,10.0,0,54,2,5.40,v Australia,Durban,5 Oct 2016,ODI # 3790,Imran Tahir,40618
2062,2063,10.0,1,42,2,4.20,v Australia,Cape Town,12 Oct 2016,ODI # 3795,Imran Tahir,40618
2063,2064,10.0,0,26,3,2.60,v Sri Lanka,Port Elizabeth,28 Jan 2017,ODI # 3828,Imran Tahir,40618
2064,2065,8.5,1,26,2,2.94,v Sri Lanka,Durban,1 Feb 2017,ODI # 3830,Imran Tahir,40618
2065,2066,9.2,2,21,2,2.25,v Sri Lanka,Johannesburg,4 Feb 2017,ODI # 3831,Imran Tahir,40618
2066,2067,10.0,0,76,2,7.60,v Sri Lanka,Cape Town,7 Feb 2017,ODI # 3833,Imran Tahir,40618
2067,2068,10.0,0,57,1,5.70,v Sri Lanka,Centurion,10 Feb 2017,ODI # 3834,Imran Tahir,40618
2068,2069,7.0,0,42,0,6.00,v New Zealand,Hamilton,19 Feb 2017,ODI # 3836,Imran Tahir,40618
2069,2070,10.0,0,61,1,6.10,v New Zealand,Christchurch,22 Feb 2017,ODI # 3839,Imran Tahir,40618
2070,2071,4.0,1,23,1,5.75,v New Zealand,Wellington,25 Feb 2017,ODI # 3841,Imran Tahir,40618
2071,2072,10.0,2,56,2,5.60,v New Zealand,Hamilton,1 Mar 2017,ODI # 3843,Imran Tahir,40618
2072,2073,10.0,0,14,2,1.40,v New Zealand,Auckland,4 Mar 2017,ODI # 3846,Imran Tahir,40618
2073,2074,9.0,0,68,0,7.55,v England,Leeds,24 May 2017,ODI # 3872,Imran Tahir,40618
2074,2075,8.3,0,27,4,3.17,v Sri Lanka,The Oval,3 Jun 2017,ODI # 3877,Imran Tahir,40618
2075,2076,4.0,0,16,0,4.00,v Pakistan,Birmingham,7 Jun 2017,ODI # 3881,Imran Tahir,40618
2076,2077,6.0,0,37,1,6.16,v India,The Oval,11 Jun 2017,ODI # 3886,Imran Tahir,40618
